model,term,beta,SE,OR,lower95_model_based,upper95_model_based,p_model_based,N,AIC,deviance
Any questionnaire source change,C(region_n)[T.Togdheer],0.8843417907627391,0.20352067880932556,2.421390085528349,1.624891850935482,3.608320112455156,1.3913718399371835e-05,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,"C(rain_family, Treatment(reference='Private piped'))[T.Delivered/vendor]",-0.2462076592322382,0.1378804351005142,0.7817598684145769,0.5966328705062699,1.0243292350704538,0.0741542298928519,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,"C(rain_family, Treatment(reference='Private piped'))[T.Groundwater]",0.2947179156717593,0.10725003216968203,1.3427475372219555,1.088181389272505,1.6568661865472525,0.005996882978500993,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,"C(rain_family, Treatment(reference='Private piped'))[T.Other/social]",-0.4443147712024981,0.7052521164662964,0.6412635377605999,0.1609584664760876,2.554813883756353,0.52868907569223,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,"C(rain_family, Treatment(reference='Private piped'))[T.Public network]",0.43500915088735925,0.1762173050730207,1.5449771967989518,1.0937621125329842,2.182334267458697,0.013564465745733091,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,"C(rain_family, Treatment(reference='Private piped'))[T.Rain/surface]",2.089813875253462,0.12477655725857745,8.083410501551153,6.329693552308785,10.323015608354982,5.81213990775369e-63,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,hhsize,0.024475165729440692,0.013041391709954093,1.0247771411983975,0.998914627421297,1.0513092513559188,0.06055516481429035,7212,5519.912323037142,5457.912323037142
Any questionnaire source change,female_head,-0.12538360139436458,0.07505207729281313,0.8821584404636627,0.761484338968251,1.0219560327868118,0.0947964960957996,7212,5519.912323037142,5457.912323037142
Road 95th-pct cap,Intercept,-3.2013458305374694,0.25389327445152404,0.040707381858393926,0.024748840279419884,0.06695630660088213,1.8831582737423373e-36,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Agriculture only]",0.14357941193491885,0.24602110454243722,1.154398480184217,0.7127518518844931,1.869705210204903,0.559485369990953,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Livestock only]",0.45465611591423094,0.12262284901401795,1.5756314552766593,1.2390132935498053,2.0037028624160182,0.00020910054271602337,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Mixed crop-livestock]",0.6721325749849762,0.17339705217774418,1.9584093252358117,1.3941352808510485,2.7510723943728697,0.00010607303614063183,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(ea_type_n, Treatment(reference='Urban'))[T.Rural]",-0.07905845816566687,0.12263721975886907,0.9239859083449572,0.7265649426151835,1.175049756388032,0.5191520459798018,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(ea_type_n, Treatment(reference='Urban'))[T.Nomadic]",-0.2551318524873899,0.16753951952658064,0.7748143300290012,0.5579369528215152,1.0759947750052303,0.1278047585274491,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(school_cat, Treatment(reference='Never attended'))[T.Ever attended]",-0.023816786354698978,0.10472762091692533,0.9764645950082583,0.7952625849316319,1.1989538089316905,0.8200999108975463,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(school_cat, Treatment(reference='Never attended'))[T.Unknown]",-0.8003767471783108,0.30045951757357736,0.44915971258237813,0.24925535108546826,0.8093886310906423,0.007725378885706075,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Bakool],1.1262427286550227,0.2538736659069467,3.0840471021496434,1.8750781592321724,5.072506701359278,9.154676788242486e-06,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Banadir],-2.3134399179225946,0.48000765606376056,0.09892038760951327,0.03860957702584513,0.25344082578957383,1.43853819422761e-06,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Bari],0.08414953173921344,0.27266775975210944,1.0877915410090926,0.6374501013692735,1.8562871574562017,0.7576139318667845,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Bay],1.1594069741263104,0.24352294421518778,3.188042123954609,1.9780311938282025,5.1382468667942325,1.9265864234448836e-06,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Galgaduud],0.7255479401251733,0.2561000946051181,2.0658627589962326,1.2505603798038465,3.4127012241319683,0.004610416461012163,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Gedo],-0.766154503680646,0.3232523010846534,0.4647970112358186,0.2466637973692363,0.8758328703192728,0.017781158172747884,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Hiraan],-0.8954513112961996,0.30911018994557465,0.4084232310225926,0.22283865633233182,0.7485664219324749,0.0037690871864278067,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Lower Juba],0.6906744987506346,0.2588373009366979,1.9950607455003688,1.2012388375711882,3.313468773857062,0.007621955859160153,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Lower Shabelle],0.15096530197699373,0.2509956153956877,1.1629563050971103,0.7110687890084652,1.9020204352535888,0.5475297220630111,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Waqooyi Galbeed],-0.1757259387185091,0.25847233345974213,0.8388478475532707,0.5054370834319744,1.3921924892546196,0.4965908128571155,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Middle Shabelle],-0.9522570812530111,0.32923077863692674,0.385869101909739,0.20239189084198872,0.735676529277913,0.0038234791586010757,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Mudug],-1.9094306627978008,0.618388323835412,0.14816471827276992,0.044092226693686246,0.49788330930433133,0.0020167573395834686,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Nugaal],0.30183332569242943,0.31371151779169326,1.352335808289825,0.7312197497322335,2.501043139292381,0.3359810030930459,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Sanaag],1.0755871070408414,0.24901765147335614,2.9317136250705387,1.7995065890902624,4.776278581880269,1.5651017709734524e-05,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Sool],1.127337517439291,0.2788952047732304,3.0874253312134585,1.7872943072254373,5.333310321239784,5.296230754917234e-05,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,C(region_n)[T.Togdheer],0.33531425247674534,0.25674421394172103,1.3983797604846318,0.8454346485839687,2.3129711537234674,0.1915442010885573,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Delivered/vendor]",0.2470355517667995,0.17458828829146011,1.2802246262165857,0.9092297256154932,1.802597349599311,0.15708004400683076,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Groundwater]",0.6222318349363065,0.1391969432844325,1.8630814955817316,1.4182246261379308,2.447477356694467,7.816313336719238e-06,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Other/social]",0.6510597923678322,0.7052802176980271,1.9175719806741607,0.4812880005477731,7.640087217802208,0.3559435517209256,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Public network]",1.5204819522795363,0.20794765332533552,4.574429320596491,3.0431846574200847,6.876153097746215,2.6349007104110073e-13,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Rain/surface]",2.5982795554448614,0.1506371659881678,13.440594334642837,10.004457164160627,18.056909345924478,1.1465253343991403e-66,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,hhsize,0.0065222471722118334,0.016973407909484206,1.0065435633442144,0.9736088646473677,1.0405923586949004,0.7007837673723345,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,female_head,-0.049050213465711555,0.09499653372793958,0.9521333185843884,0.790378432630491,1.1469921482312821,0.6056191450674122,6725,3669.0173361910543,3605.0173361910543
Road 95th-pct cap,road_cap95,0.33414321016941084,0.0656795833703196,1.396743157076328,1.2280299599289075,1.5886350581809,3.628630232057886e-07,6725,3669.0173361910543,3605.0173361910543
Road 99th-pct cap,Intercept,-3.0420728014227825,0.24599277223112306,0.04773583995767018,0.02947482897366321,0.0773103863808814,3.9667144818696115e-35,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Agriculture only]",0.1216920607621489,0.24675388589053254,1.129406259723115,0.6963202775611271,1.8318560303448586,0.6218911939420273,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Livestock only]",0.4328612259007631,0.12282601530565786,1.5416622630632024,1.2118186356555996,1.9612856770991451,0.00042479244671136333,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(livelihood, Treatment(reference='Other'))[T.Mixed crop-livestock]",0.7209833442180424,0.1725400296114137,2.056454419271968,1.4663918888307228,2.883952653281072,2.932524113212238e-05,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(ea_type_n, Treatment(reference='Urban'))[T.Rural]",-0.10251525854640155,0.12256324350552728,0.9025643778274166,0.7098232981140431,1.147641192233889,0.40291448770136806,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(ea_type_n, Treatment(reference='Urban'))[T.Nomadic]",-0.3103220309459762,0.16898935522275405,0.733210801633737,0.5264804041534217,1.0211169786971321,0.06630728383678855,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(school_cat, Treatment(reference='Never attended'))[T.Ever attended]",-0.04100111116653428,0.104702876982646,0.9598280634183837,0.7817511981044529,1.1784694587732376,0.6953575671835706,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(school_cat, Treatment(reference='Never attended'))[T.Unknown]",-0.786894007763974,0.29888804690581805,0.4552566251241117,0.2534181013621708,0.8178523696821237,0.008469958273586233,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Bakool],0.9954403881418377,0.24959945095564004,2.7059157321242364,1.659017341717966,4.413443889486589,6.659017629506207e-05,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Banadir],-2.358132910875739,0.47880623687865925,0.09459667884609407,0.037009037657253975,0.2417931460846051,8.434936757049807e-07,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Bari],0.00875314927323497,0.2699032787269119,1.008791570103605,0.594367611162847,1.7121734307175673,0.9741285891279836,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Bay],1.0423039884238883,0.2391374416586472,2.83574301262667,1.774634706819509,4.531320391041379,1.3089827074871399e-05,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Galgaduud],0.6223704082317123,0.25125240689998724,1.8633396868129757,1.1387323735569297,3.049034934878575,0.013246501997240047,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Gedo],-0.9017328084418144,0.31961776898712363,0.4058657624377376,0.21692933239257245,0.7593579683408744,0.004783169189730041,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Hiraan],-0.9704593152049429,0.30664176524672593,0.37890895948160136,0.20773809006673624,0.6911202443870889,0.0015519053009862495,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Lower Juba],0.5587964324653071,0.25478320922957315,1.748566715192357,1.0612222844724186,2.881098147122497,0.02829130547349277,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Lower Shabelle],0.06049273063310231,0.24762591653645502,1.0623598748585477,0.6538651994765187,1.7260568456816905,0.8070056163948836,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Waqooyi Galbeed],-0.27091501290108827,0.25559508239194906,0.762681311722871,0.46214278630243555,1.2586646389210414,0.28917267750621056,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Middle Shabelle],-1.1610863517617087,0.32748176007736196,0.3131458095327143,0.16481187591480087,0.594983204235786,0.0003918700255667149,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Mudug],-1.9925315603869955,0.6165044339377231,0.13634981037867008,0.04072633879892135,0.4564925632547083,0.0012293457153116538,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Nugaal],0.19411216839222253,0.3114843170486096,1.214232473822308,0.6594183680547897,2.2358499124521516,0.5331633494482513,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Sanaag],0.9425863591973572,0.2463185088032028,2.5666110193848737,1.5837604991726295,4.159399182053868,0.00012987408767021634,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Sool],1.0109567210648416,0.276700422343618,2.748229046289616,1.5977939446778953,4.726994313645694,0.00025857423385255697,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,C(region_n)[T.Togdheer],0.28556348220923794,0.2547993976273375,1.3305115365143314,0.8074748764374128,2.1923418306314817,0.2623992099661304,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Delivered/vendor]",0.2541711669640543,0.17534383148933885,1.289392486777924,0.9143857571847122,1.8181965017457242,0.14718163507294654,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Groundwater]",0.6403647286364973,0.1393084377170819,1.897172706347101,1.443860155719164,2.492806705311185,4.291516922358731e-06,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Other/social]",0.6705731170914607,0.7046221513198713,1.9553576484540112,0.4914051692601381,7.780592823482431,0.3412605135319867,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Public network]",1.5307743197405692,0.20783919718985527,4.621754152598722,3.0753216371892065,6.945813793508371,1.769002064885267e-13,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,"C(rain_family, Treatment(reference='Private piped'))[T.Rain/surface]",2.62403288702314,0.15086087453947336,13.79123005691203,10.260951486575614,18.536100353998314,9.204891909537437e-68,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,hhsize,0.007813483369295935,0.016936852546336093,1.0078440882888922,0.9749366859095172,1.0418622265211783,0.6445616450088311,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,female_head,-0.05504384852507734,0.09507484112999456,0.9464436468856254,0.7855347859673777,1.14031306153686,0.5626210002479735,6725,3669.4975054002953,3605.4975054002953
Road 99th-pct cap,road_cap99,0.07580510334940216,0.014862460525447766,1.0787523084561663,1.047781090238554,1.1106390006853055,3.3886296284556483e-07,6725,3669.4975054002953,3605.4975054002953
Road uncapped,Intercept,-2.9380721326757233,0.24394424241999388,0.05296774515482023,0.03283688516138319,0.08543995610416182,2.0851101024345123e-33,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(livelihood, Treatment(reference='Other'))[T.Agriculture only]",0.1243964741723654,0.2456932638999056,1.1324647750382824,0.6996589177320396,1.8330023875914914,0.6126404217732725,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(livelihood, Treatment(reference='Other'))[T.Livestock only]",0.4424449843490351,0.12232262040845071,1.556508208145804,1.2246959980584722,1.9782197425859394,0.00029799904423505634,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(livelihood, Treatment(reference='Other'))[T.Mixed crop-livestock]",0.7271299041064562,0.17151602722885798,2.069133465859355,1.4783971449648903,2.895915562418664,2.2408972657963452e-05,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(ea_type_n, Treatment(reference='Urban'))[T.Rural]",-0.10754926680372874,0.12206507267873094,0.8980322781809335,0.7069489591513857,1.1407640710340758,0.3782737562908106,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(ea_type_n, Treatment(reference='Urban'))[T.Nomadic]",-0.2411647859536437,0.1676520436029008,0.7857121413954752,0.5656596021001723,1.0913693798252506,0.15029676782373064,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(school_cat, Treatment(reference='Never attended'))[T.Ever attended]",-0.04212246175635832,0.10444370851195066,0.9587523628847716,0.7812718342830305,1.1765509173649962,0.686725329536958,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(school_cat, Treatment(reference='Never attended'))[T.Unknown]",-0.801169759484025,0.2979924738780455,0.44880366459694515,0.25026497853682567,0.8048458499198611,0.007176157721888905,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Bakool],0.9284488299755325,0.24865575194793255,2.5305807705561225,1.5543905758202672,4.1198390777228235,0.00018855810849052694,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Banadir],-2.4012558889201805,0.4782637675524666,0.09060409312983687,0.035484727961754774,0.23134182402998474,5.146278587585704e-07,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Bari],-0.06623481906937154,0.268898093281149,0.9359110687203616,0.5525147871364959,1.58535038146752,0.8054349875147566,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Bay],0.9728536140265812,0.23805007163282527,2.645482885428379,1.6591003101838238,4.218298106591902,4.37438397379275e-05,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Galgaduud],0.5194479080575779,0.2506593002719382,1.6810992720850377,1.0285557970354593,2.7476338869999237,0.038235003572856925,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Gedo],-0.9715229372203102,0.31822417021094185,0.3785061578228067,0.2028593675241857,0.7062375933549264,0.0022660260776066186,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Hiraan],-1.018693060176839,0.3049728697744804,0.3610665241592409,0.19860449683874762,0.6564253928967472,0.0008369565884554262,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Lower Juba],0.5128585284721205,0.25357123875521886,1.670058287429742,1.0159853202833422,2.7452115967924895,0.04312036962584927,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Lower Shabelle],-0.023052909626137257,0.24632579051402226,0.9772107785484868,0.602991933856412,1.5836711108290475,0.9254371791556292,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Waqooyi Galbeed],-0.3321908790910911,0.2534690993269561,0.7173503825963192,0.43648978162429425,1.178931542214239,0.19000057088841427,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Middle Shabelle],-1.1529038395561544,0.3263714376089296,0.31571864069754896,0.16652799304953694,0.5985675937033409,0.0004116657955927385,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Mudug],-2.0338063723632853,0.6155874286760289,0.13083655946988018,0.03914988740386236,0.43724788062166126,0.0009536803407919349,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Nugaal],0.1333940481358539,0.3106073561383618,1.14270018850589,0.6216386087957235,2.1005190191468355,0.6675870615939403,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Sanaag],0.9257333123325605,0.2453962140879046,2.523718255683853,1.560110625798034,4.082501412881522,0.000161683099974185,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Sool],0.9570676376420777,0.27609714471310204,2.6040492506878907,1.5157604102593374,4.473709996719049,0.0005274459637455877,6725,3693.1524493692496,3629.1524493692496
Road uncapped,C(region_n)[T.Togdheer],0.24164995498771288,0.2539111398939006,1.2733483855431775,0.7741296761313429,2.0945019432252314,0.3412437087396153,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(rain_family, Treatment(reference='Private piped'))[T.Delivered/vendor]",0.2869078850839337,0.17368238987469198,1.332301482983828,0.9478968420315544,1.8725953741512928,0.09855265454491857,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(rain_family, Treatment(reference='Private piped'))[T.Groundwater]",0.6411312605498457,0.13915156941119272,1.898627507276086,1.4454116855817942,2.4939513408835063,4.0767433619767835e-06,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(rain_family, Treatment(reference='Private piped'))[T.Other/social]",0.6381009533815771,0.7047922022668724,1.8928827912540154,0.4755459516563962,7.534509018414436,0.36526697093627203,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(rain_family, Treatment(reference='Private piped'))[T.Public network]",1.549710794182819,0.20710796060030887,4.7101077950211625,3.138607378178488,7.068458321663156,7.28536406139376e-14,6725,3693.1524493692496,3629.1524493692496
Road uncapped,"C(rain_family, Treatment(reference='Private piped'))[T.Rain/surface]",2.6098190129400707,0.15043822986343794,13.59658982231339,10.124518764264984,18.25936215840052,2.038398214590723e-67,6725,3693.1524493692496,3629.1524493692496
Road uncapped,hhsize,0.008314486791745408,0.01690070530490674,1.0083491481342115,0.9754943648582046,1.0423104849926887,0.6227469597092008,6725,3693.1524493692496,3629.1524493692496
Road uncapped,female_head,-0.07675144054236413,0.09457743058299274,0.926120020890281,0.7694162223382719,1.1147390296597224,0.4170673302407383,6725,3693.1524493692496,3629.1524493692496
Road uncapped,road_km,0.00028001885088506037,0.00033274240758629145,1.0002800580598232,0.99962791297357,1.0009326285975948,0.4000407653913626,6725,3693.1524493692496,3629.1524493692496
